site_brom.id,site,trt.name,mu.scalar,k.scalar,intended.mu,intended.k,temporal.block,maxvol,leaf.number,mean.diam,catchment.area,turbidity.initial,oxygen.percent.initial,oxygen.conc.initial,ph.initial,chlorophyll.initial,bacteria.per.ml..initial,amoeba.per.ml.initial,algae.per.ml.initial,ciliates.per.ml.initial,flagellates.per.ml.initial,rotifers.per.ml.initial,leafpack1.species1.mass.initial,leafpack2.species1.mass.initial,leafpack1.species2.mass.initial,leafpack2.species2.mass.initial,co2.final,methane.final,turbidity.final,oxygen.percent.final,oxygen.conc.final,ph.final,chlorophyll.final,bacteria.per.ml.final,amoeba.per.ml.final,algae.per.ml.final,ciliates.per.ml.final,flagellates.per.ml.final,rotifers.per.ml.final,leafpack1.species1.mass.final,leafpack2.species1.mass.final,leafpack1.species2.mass.final,leafpack2.species2.mass.final,water.volume.final,fpom.final,n15.bromeliad.final,final.bromeliad.percentn,final.bromeliad.percentc,species1,species2,decomp,sample_size_species,mean.depth,max.depth,min.depth,amplitude,net_fluc,tot_fluc,sd.depth,cv.depth,wetness,prop.overflow.days,prop.driedout.days,long_dry,long_wet,n_driedout,n_overflow,last_dry,last_wet,NA_NA_total_abundance,NA_NA_total_biomass,NA_NA_total_taxa,predator_engulfer_total_abundance,predator_engulfer_total_biomass,predator_engulfer_total_taxa,predator_piercer_total_abundance,predator_piercer_total_biomass,predator_piercer_total_taxa,prey_filter.feeder_total_abundance,prey_filter.feeder_total_biomass,prey_filter.feeder_total_taxa,prey_gatherer_total_abundance,prey_gatherer_total_biomass,prey_gatherer_total_taxa,prey_piercer_total_abundance,prey_piercer_total_biomass,prey_piercer_total_taxa,prey_scraper_total_abundance,prey_scraper_total_biomass,prey_scraper_total_taxa,prey_shredder_total_abundance,prey_shredder_total_biomass,prey_shredder_total_taxa,predator_biomass,prey_biomass,predator_abundance,prey_abundance,Coleoptera_bio,Diptera_bio,Ephemeroptera_bio,Haplotaxida_bio,Lepidoptera_bio,Odonata_bio,ord_NA_bio,Podocopida_bio,Trichoptera_bio,Hirudinea_bio,Neoptera_bio,Oligochaeta_bio,Palaeoptera_bio,Podocopa_bio,subclass_NA_bio,Aeolosomatidae_bio,Anisopodidae_bio,Calamoceratidae_bio,Candonidae_bio,Cecidomyiidae_bio,Ceratopogonidae_bio,Chironomidae_bio,Coenagrionidae_bio,Corethrellidae_bio,Culicidae_bio,Curculionidae_bio,Dolichopodidae_bio,Dytiscidae_bio,Elateridae_bio,Elmidae_bio,Empididae_bio,Enchytraeoidae_bio,Ephydridae_bio,family_NA_bio,Hydrophilidae_bio,Lampyridae_bio,Limnocytheridae_bio,Limoniidae_bio,Muscidae_bio,Naididae_bio,Periscelididae_bio,Phoridae_bio,Pseudostigmatidae_bio,Psychodidae_bio,Ptilodactylidae_bio,Scatopsidae_bio,Sciaridae_bio,Scirtidae_bio,Sphaeroceridae_bio,Stratiomyidae_bio,Syrphidae_bio,Tabanidae_bio,Tipulidae_bio,Anophelinae_bio,Calamoceratinae_bio,Candoninae_bio,Ceratopogoninae_bio,Chioneinae_bio,Chironominae_bio,Copelatinae_bio,Corethrellinae_bio,Culicinae_bio,Dasyheleniae_bio,Eristalinae_bio,Forcipomyiinae_bio,Hermetiinae_bio,Limoniinae_bio,Naidinae_bio,Orthocladiinae_bio,Pristininae_bio,Psychodinae_bio,Sphaeridiinae_bio,subfamily_NA_bio,Tabaninae_bio,Tanypodinae_bio,Timiriaseviinae_bio,Tipulinae_bio,Aelosoma_bio,Anopheles_bio,Atrichopogon_bio,Aulophorus_bio,Bezzia_bio,Bromeliagrion_bio,Candonopsis_bio,Cheilotrichia_bio,Chironomus_bio,Contacyphon_bio,Copelatus_bio,Corethrella_bio,Corynoneura_bio,Culex_bio,Culicoides_bio,Dero_bio,Elpidium_bio,Eristalis_bio,Forcipomyia_bio,genus_NA_bio,Haemagogus_bio,Harnischia_bio,Hermetia_bio,Larsia_bio,Leptagrion_bio,Limnophyes_bio,Mecistogaster_bio,Monopelopia_bio,Pericoma_bio,Phylloicus_bio,Polypedilum_bio,Pristina_bio,Sphaeromias_bio,Stenochironomus_bio,Stibasoma_bio,Stilobezzia_bio,Tanytarsus_bio,Tipula_bio,Toxorhynchites_bio,Trentepohlia_bio,Wyeomyia_bio,cv_max_temp,cv_mean_temp,cv_min_temp,max_temp,mean_temp,min_temp,sd_max_temp,sd_mean_temp,sd_min_temp
frenchguiana_75,frenchguiana,mu0.6k1,0.6,1,4.9,0.31,c,194,16,82.5,1079,NA,NA,NA,NA,NA,20800473.588342443,NA,NA,NA,NA,NA,329,NA,468,NA,35.03794076716333,0.009090416659456304,NA,56.3,NA,5.09,1140.17,3805409.8360655736,NA,NA,0,0,14,310.00000000000006,NA,459.9,NA,70,576.7999999999986,4.9338227796049985,0.6648981952644087,40.76584355136896,0.05775075987841928,0.017307692307692357,0.03752922609305582,2,43.15,53,28.5,24.5,-11.5,241.5,5.647612134287613,13.648820518239399,0.8051449275362319,0.5333333333333333,0,0,14,0,32,65,4,2,0.063,1,3,0.0945,1,0,0,0,2,0.0767,1,0,0,0,0,0,0,70,8.019,2,9,4.390000000000001,2,0.0945,12.485700000000001,3,81,4.7142,4.6242,0,0,0,0,0,3.3048,0,0,9.3384,0,0,3.3048,0,0,0,0,0,0,0,0,0,0.0945,0.0767,0,0,0,0,0,0,0,0,0.063,0,0,3.3048,4.390000000000001,0,0,0,0,0,0,0,0,0,4.7142,0,0,0,0,0,0,0,0,0,0,0,0,0.0945,0.0767,0,0,0,0,4.390000000000001,0,0,0,0,0,4.7772,0,0,3.3048,0,0,0,0,0,0,0,0,0,0,4.7142,0,0.0945,0,0.0767,0,0,3.3048,0,0,1.0405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4125,0,2.58492155133738,1.9816165443869893,3.8890988594756046,26.5,24.12878787878788,22.196969696969695,0.6850042111044057,0.4781400525661031,0.863262095322994
frenchguiana_42,frenchguiana,mu0.8k1,0.8,1,6.53,0.31,b,338,16,82,1185,NA,NA,NA,NA,NA,17752495.44626594,NA,NA,NA,NA,NA,795,NA,642,NA,20.346935647828698,NA,NA,15.55,NA,4.65,NA,14745699.873896595,NA,NA,0,0,68,715.8000000000001,NA,568.8000000000001,NA,97.5,283.7250000000012,2.4743657286165646,0.8268098558172373,46.17701859674217,0.09962264150943388,0.11401869158878494,0.1068206665491094,2,57.108333333333334,73.5,36,37.5,-4.5,321.5,7.62954729959073,13.641247513118905,0.7595446735395188,0.16666666666666669,0,0,5,0,10,65,1,0,0,0,5,0.1575,1,8,0.4088,1,8,0.1256,1,2,0.06,1,2,0.0016,1,192,14.7117,2,6,4.23,2,0.5663,19.1289,13,210,5.1321,4.9235,0,0.06,0,0,0,9.5796,0,0,10.0556,0.06,0,9.5796,0,0,0,0,0,0.0016,0.4088,0,0,0.1575,0.1256,0,0,0,0,0,0,0,0,0,0,0,9.5796,4.23,0,0.06,0,0,0,0,0,0,0,5.1321,0,0,0,0,0,0,0,0,0.4088,0,0,0,0.1575,0.1256,0,0,0,0,4.23,0.06,0,0,0,0,5.1337,0,0,9.5796,0,0,0,0,0.06,0.4088,0,0,0,0,5.1321,0,0.1575,0,0.1256,0,0,9.5796,0,0,2.9341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2975,0,0,0,0,0,0,0,0,0,0
frenchguiana_44,frenchguiana,mu1k1,1,1,8.16,0.31,b,320,17,78,1304,NA,NA,NA,NA,NA,14683224.04371585,NA,NA,NA,NA,NA,711,NA,673,NA,14.706761556625363,0.004097083653412754,NA,33.5,NA,5.12,270.79,4255610.200364299,NA,NA,0,0,4,671.1,NA,637.5,NA,162,345.0600000000016,4.00527268061506,0.8740534862204615,46.20043005583636,0.05611814345991558,0.05274888558692422,0.0544335145234199,2,72.225,81,52.5,28.5,14,258,5.284555819977205,7.278462874577597,0.893026483320601,0.6416666666666667,0,0,10,0,38.5,65,1,0,0,0,5,0.1575,1,12,0.6132,1,19,0.7909,3,4,0.12,1,0,0,0,188,23.2494,2,1,0.9775,1,0.7706999999999999,25.137800000000002,17,212,15.963,2.5391,0,0.12,0,0,0,7.2864,0,0,18.5021,0.12,0,7.2864,0,0,0,0,0,0,0.6132,0,0,0.1575,0.7909,0,0,0,0,0,0,0,0,0,0,0,7.2864,0.9775,0,0.12,0,0,0,0,0,0,0,15.963,0,0,0,0,0,0.04,0,0,0.6132,0,0,0,0.1575,0.7509,0,0,0,0,0.9775,0.12,0,0,0,0,15.963,0,0,7.2864,0,0,0.04,0,0.12,0.6132,0,0,0,0,15.963,0,0.1575,0,0.1413,0,0,7.2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9775,0.6096,0,0,0,0,0,0,0,0,0
frenchguiana_47,frenchguiana,mu1.5k1,1.5,1,12.24,0.31,a,300,16,83,1276,NA,NA,NA,NA,NA,17770746.81238616,NA,NA,NA,NA,NA,892,NA,401,NA,16.101025399989148,NA,NA,54.5,NA,4.925,239.57,22674280.51001822,NA,NA,0,0,6,848.1,NA,376.7,NA,82.5,262.3499999999967,2.5914350837693907,0.7107664999943901,46.07300863944967,0.04921524663677127,0.06059850374064841,0.05490687518870984,2,58.041666666666664,77,32.5,44.5,-5,421,8.26186512671758,14.398254147711238,0.7535951576576576,0.10833333333333334,0,0,3,0,6.5,65,3,0,0,0,0,0,0,2,0.1022,1,8,0.42679999999999996,2,5,0.15,1,0,0,0,96,10.561499999999999,2,23,11.855,1,0.1022,22.993299999999998,2,132,8.9523,12.384,0,0.15,0,0,0,1.6092,0,0,21.3363,0.15,0,1.6092,0,0,0,0,0,0,0.1022,0,0,0,0.42679999999999996,0,0,0,0,0,0,0,0,0,0,0,1.6092,11.855,0,0.15,0,0,0,0,0,0,0,8.9523,0,0,0,0,0,0,0,0,0.1022,0,0,0,0,0.42679999999999996,0,0,0,0,11.855,0.15,0,0,0,0,8.9523,0,0,1.6092,0,0,0,0,0.15,0.1022,0,0,0,0,8.9523,0,0,0,0.2597,0,0,1.6092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.855,0.1671,3.123765441487643,1.9353702948807756,3.70713877921129,26.46969696969697,24.07260101010101,22.136363636363637,0.8268512464058958,0.46589396915466447,0.8206257206708629
frenchguiana_81,frenchguiana,mu2k1,2,1,16.32,0.31,c,200,15,71,966,NA,NA,NA,NA,NA,20566509.608077306,NA,NA,NA,NA,NA,694,NA,505,NA,34.93102527458476,0.029590434717485646,NA,64.65,NA,4.38,358,1751288.7767969735,NA,NA,0,0,2,670.6000000000001,NA,488.50000000000006,NA,82.5,207.8999999999991,1.9840752668654127,0.8007637109506198,44.893359851701376,0.03371757925072026,0.032673267326732564,0.03319542328872641,2,57.05833333333334,82.5,25,57.5,23,440,12.001583327846927,21.842725172026793,0.6991477272727273,0.175,0,0,2,0,10.5,65,1,0,0,0,2,0.063,1,0,0,0,13,0.5989,2,5,0.15,1,2,0.0016,1,92,12.2118,2,9,7.1625,1,0.063,20.1248,2,121,9.2202,7.826,0,0.15,0,0,0,2.9916,0,0,17.0462,0.15,0,2.9916,0,0,0,0,0,0.0016,0,0,0,0.063,0.5989,0,0,0,0,0,0,0,0,0,0,0,2.9916,7.1625,0,0.15,0,0,0,0,0,0,0,9.2202,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.5989,0,0,0,0,7.1625,0.15,0,0,0,0,9.2218,0,0,2.9916,0,0,0,0,0.15,0,0,0,0,0,9.2202,0,0.063,0,0.2319,0,0,2.9916,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1625,0.367,2.805038496755455,1.9856495182409097,3.872817739137555,26.575757575757574,24.157828282828284,22.136363636363637,0.7454602308044043,0.479689800915446,0.8573010177090862
frenchguiana_49,frenchguiana,mu2.5k1,2.5,1,20.4,0.31,c,310,11,63,1027,NA,NA,NA,NA,NA,15848269.581056468,NA,NA,NA,NA,NA,480,NA,322,NA,26.78967195778598,0.03812264760889631,NA,60.150000000000006,NA,4.395,456.4,2208064.312736444,NA,NA,0,0,1,453.99999999999994,NA,311.99999999999994,NA,161,489.4400000000033,1.510794882358688,0.6382954567635145,45.95758859385301,0.054166666666666786,0.03105590062111819,0.04261128364389249,2,71.69166666666666,94.5,44.5,50,-1.5,402.5,15.091957146258357,20.347815098077096,0.7565026850786345,0.24166666666666667,0,0,6,0,14.5,65,1,0,0,0,1,0.0315,1,5,0.2555,1,14,0.8103,2,0,0,0,0,0,0,110,13.347,2,2,1.1375,1,0.28700000000000003,15.294799999999999,6,126,10.593,2.2348,0,0,0,0,0,2.754,0,0,12.8278,0,0,2.754,0,0,0,0,0,0,0.2555,0,0,0.0315,0.8103,0,0,0,0,0,0,0,0,0,0,0,2.754,1.1375,0,0,0,0,0,0,0,0,0,10.593,0,0,0,0,0,0,0,0,0.2555,0,0,0,0.0315,0.8103,0,0,0,0,1.1375,0,0,0,0,0,10.593,0,0,2.754,0,0,0,0,0,0.2555,0,0,0,0,10.593,0,0.0315,0,0.5351,0,0,2.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1375,0.2752,2.69798009756008,1.9405007382057002,3.686434131328556,26.257575757575758,24.136994949494955,22.303030303030305,0.7084241680411543,0.4683785651756222,0.8221865214114598
frenchguiana_50,frenchguiana,mu3k1,3,1,24.48,0.31,a,286,10,54,1116,NA,NA,NA,NA,NA,16158542.805100186,NA,NA,NA,NA,NA,784,NA,478,NA,36.37051443628009,0.017759920126704982,NA,52.099999999999994,NA,5.09,183.35,1476465.3215636823,NA,NA,0,0,0,735.8999999999999,NA,453.6,NA,147,148.46999999999997,1.2946668420765475,0.6387256083245562,45.884880652490835,0.061352040816326704,0.05104602510460246,0.05619903296046458,2,78.85833333333333,100,45,55,35.5,239.5,15.052565224055858,19.15847461934718,0.7875434898969624,0.25,0,0,13.5,0,15,65,1,0,0,0,4,0.4145,2,3,0.1533,1,5,0.24380000000000002,2,4,0.09999999999999999,2,0,0,0,98,19.0566,2,5,1.6175,2,0.5678,21.0179,7,112,17.357,2.1091,0,0.09999999999999999,0,0,0,2.0196,0,0,19.466099999999997,0.09999999999999999,0,2.0196,0,0,0,0,0,0,0.1533,0,0,0.0945,0.24380000000000002,0,0,0.32,0,0,0,0,0,0,0,0,2.0196,1.6175,0,0.09999999999999999,0,0,0,0,0,0,0,17.037,0,0,0,0,0,0,0,0,0.1533,0,0,0.32,0.0945,0.24380000000000002,0,0,0,0,1.6175,0.09,0,0.01,0,0,17.037,0,0,2.0196,0,0,0,0,0.09,0.1533,0,0,0,0,17.037,0.32,0.0945,0,0.0767,0,0,2.0196,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,1.4575,0.1671,0,0,0,0,0,0,0,0,0
frenchguiana_51,frenchguiana,mu0.1k2,0.1,2,0.82,0.61,b,200,13,38,727,NA,NA,NA,NA,NA,18433879.781420767,NA,NA,NA,NA,NA,776,NA,361,NA,39.64166254221499,0.03897733033244187,NA,8.8,NA,4.63,NA,15522786.885245904,NA,NA,0,0,32,719.0000000000001,NA,261.70000000000005,NA,1.5,6.299999999999972,1.2696520225994479,0.9970940645404743,46.033506024940046,0.07345360824742253,0.2750692520775622,0.17426143016249238,2,32.141666666666666,52.5,0,52.5,-10,492,12.338790530547929,45.12636799280818,0.5983735380116959,0.25833333333333336,0.06666666666666667,5,5.5,4,15.5,40,6,0,0,0,2,0.063,1,27,1.3736,2,0,0,0,1,0.03,1,1,8e-4,1,65,4.4613,2,6,2.595,2,1.4365999999999999,7.0870999999999995,29,73,2.3877,4.0324,0,0.03,0,0,0,2.0736,0,0,6.420100000000001,0.03,0,2.0736,0,0,0,0,0,8e-4,1.3736,0,0,0.063,0,0,0,0,0,0,0,0,0,0,0,0,2.0736,2.595,0,0.03,0,0,0,0,0,0,0,2.3877,0,0,0,0,0,0,0,0,1.3736,0,0,0,0.063,0,0,0,0,0,2.595,0.03,0,0,0,0,2.3885,0,0,2.0736,0,0,0,0,0.03,1.3736,0,0,0,0,2.3877,0,0.063,0,0,0,0,2.0736,0,0,0.1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.435,0,2.966545114060465,1.8940960824179225,3.6538043294022744,26.12121212121212,23.881313131313135,22,0.7748975419151881,0.45233501645015894,0.8038369524685004
frenchguiana_82,frenchguiana,mu0.2k2,0.2,2,1.63,0.61,a,154,15,71.5,961,NA,NA,NA,NA,NA,13566848.816029146,NA,NA,NA,NA,NA,856,NA,347,NA,13.585675841209063,NA,NA,7.3,NA,4.33,980,19423679.41712204,NA,NA,0,0,0,807.9000000000001,NA,328.99999999999994,NA,15,42.9999999999997,2.7535311139809964,1.0139082974926927,46.00097460852291,0.056191588785046626,0.05187319884726241,0.05403239381615452,2,27.708333333333336,55.5,2.5,53,-7,480,15.944987617448241,61.65769746671977,0.5040663630448927,0.16666666666666666,0.18333333333333332,5,4,11,10,5,23,0,0,0,6,0.189,1,2,0.1022,1,8,0.3375,2,3,0.09,1,0,0,0,96,7.0791,2,14,3.0575,2,0.2912,10.5641,8,121,1.7007,3.6862,0,0.09,0,0,0,5.3784,0,0,5.3869,0.09,0,5.3784,0,0,0,0,0,0,0.1022,0,0,0.189,0.3375,0,0,0,0,0,0,0,0,0,0,0,5.3784,3.0575,0,0.09,0,0,0,0,0,0,0,1.7007,0,0,0,0,0,0,0,0,0.1022,0,0,0,0.189,0.3375,0,0,0,0,3.0575,0.09,0,0,0,0,1.7007,0,0,5.3784,0,0,0,0,0.09,0.1022,0,0,0,0,1.7007,0,0.189,0,0.2458,0,0,5.3784,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8975,0.0917,2.9801510127248734,1.938633448709432,3.693850743659921,26.303030303030305,23.94191919191919,22.015151515151516,0.783870023953088,0.46414605371752843,0.8132068379602827
frenchguiana_52,frenchguiana,mu0.4k2,0.4,2,3.26,0.61,a,154,11,66,908,NA,NA,NA,NA,NA,13213989.071038252,NA,NA,NA,NA,NA,560,NA,546,NA,28.43212937573285,NA,NA,38.15,NA,5.595000000000001,417.2,23653770.49180328,NA,NA,0,0,0,530.5,NA,509.29999999999995,NA,62.5,206.24999999999946,1.7659460410251042,0.8073645491011672,45.72648777807702,0.05267857142857143,0.0672161172161173,0.05994734432234436,2,61.00833333333333,74,43,31,9,275,7.866224268950241,12.686371253466362,0.8308234786893324,0.475,0,0,8.5,0,28.5,65,1,0,0,0,1,0.0315,1,8,0.4088,1,11,0.6564,2,4,0.12,1,0,0,0,62,9.6624,2,2,0.32,1,0.4403,10.7588,9,79,7.4592,1.4167,0,0.12,0,0,0,2.2032,0,0,8.8759,0.12,0,2.2032,0,0,0,0,0,0,0.4088,0,0,0.0315,0.6564,0,0,0,0,0,0,0,0,0,0,0,2.2032,0.32,0,0.12,0,0,0,0,0,0,0,7.4592,0,0,0,0,0,0,0,0,0.4088,0,0,0,0.0315,0.6564,0,0,0,0,0.32,0.12,0,0,0,0,7.4592,0,0,2.2032,0,0,0,0,0.12,0.4088,0,0,0,0,7.4592,0,0.0315,0,0.5647,0,0,2.2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.0917,0,0,0,0,0,0,0,0,0
frenchguiana_53,frenchguiana,mu0.6k2,0.6,2,4.9,0.61,c,312,14,78,1295,NA,NA,NA,NA,NA,29071384.33515483,NA,NA,NA,NA,NA,570,NA,506,NA,17.743229153177907,0.003438017601522328,NA,22.35,NA,4.390000000000001,327.72,9174353.369763207,NA,NA,0,0,12,497.3,NA,470.59999999999997,NA,99,280.1700000000021,-0.050129853012327086,1.319560495558602,45.70575845583928,0.1275438596491228,0.06996047430830046,0.09875216697871163,2,63.608333333333334,75.5,49,26.5,1,265,5.7689992096291185,9.078344657524033,0.8425847953216374,0.35,0,0,7.5,0,21,65,1,0,0,0,11,0.34650000000000003,1,3,0.1472,2,15,0.6675,3,25,0.73,2,3,0.0024000000000000002,1,65,7.9830000000000005,2,3,2.115,1,0.49370000000000003,11.497900000000001,14,111,4.923,3.2786000000000004,0,0.73,0,0,0,3.06,0,0,8.201600000000001,0.73,0,3.06,0,0,0,0,0,0.0024000000000000002,0.1472,0,0,0.34650000000000003,0.6675000000000001,0,0,0,0,0,0,0,0,0,0,0,3.06,2.115,0,0.73,0,0,0,0,0,0,0,4.923,0,0,0,0,0,0.04,0,0,0.1472,0,0,0,0.34650000000000003,0.6275000000000001,0,0,0,0,2.115,0.72,0,0.01,0,0,4.9254,0,0,3.06,0,0,0.04,0,0.72,0.1472,0,0,0,0,4.923,0,0.34650000000000003,0,0.6275000000000001,0,0,3.06,0,0,0.0024000000000000002,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,2.115,0,0,0,0,0,0,0,0,0,0
frenchguiana_54,frenchguiana,mu0.8k2,0.8,2,6.53,0.61,b,190,13,75.5,999,NA,NA,NA,NA,NA,17655154.82695811,NA,NA,NA,NA,NA,773,NA,338,NA,23.06898815875972,0.004087413470961002,NA,59.800000000000004,NA,5.21,755.71,4599344.262295082,NA,NA,0,0,2,728.3000000000001,NA,314.70000000000005,NA,60,177.00000000000048,1.7529383348970122,0.8300691987077333,45.796494399714824,0.057826649417852434,0.06893491124260341,0.06338078033022793,2,53.63333333333334,70,38,32,4,308,6.723102233056788,12.733234358282079,0.7656658496732026,0.16666666666666669,0,0,2.5,0,10,65,1,0,0,0,1,0.0675,1,8,0.4088,1,10,0.3851,2,0,0,0,1,8e-4,1,186,11.3088,2,7,4.39,1,0.4763,16.084699999999998,9,204,0.9552,5.184699999999999,0,0,0,0.0675,0,10.3536,0,0,6.1399,0,0.0675,10.3536,0,0,0,0,0,8e-4,0.4088,0,0.0675,0,0.3851,0,0,0,0,0,0,0,0,0,0,0,10.3536,4.39,0,0,0,0,0,0,0,0,0,0.9552,0,0,0,0,0,0,0,0,0.4088,0,0,0,0,0.3851,0,0,0,0,4.39,0,0,0,0,0,1.0235,0,0,10.3536,0,0,0,0,0,0.4088,0,0,0,0,0.9552,0,0,0,0.1099,0,0,10.3536,0,0,0.0683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0.2752,2.8895394540799524,2.026419578149326,3.8531050042744153,26.12121212121212,23.834595959595966,21.893939393939394,0.7547827301263391,0.4829889188980408,0.8435964744206864
frenchguiana_85,frenchguiana,mu1k2,1,2,8.16,0.61,b,208,15,57.5,894,NA,NA,NA,NA,NA,15200346.083788708,NA,NA,NA,NA,NA,732,NA,400,NA,18.338759003183853,NA,NA,18.6,NA,5.045,644.58,4262496.84741488,NA,NA,0,0,14,687.4,NA,374.29999999999995,NA,37,200.53999999999928,5.154953783782558,0.6211284276094697,46.00087149223157,0.06092896174863391,0.06425000000000011,0.06258948087431701,2,51.625,69,24.5,44.5,-9.5,463.5,9.348072065533017,18.125121795097193,0.7466744087837838,0.2,0,0,3,0,12,65,4,0,0,0,3,0.1353,2,9,0.4477,2,3,0.1131,1,3,0.09,1,1,8e-4,1,28,1.6833,2,3,1.2975,1,0.583,3.1847000000000003,12,38,0.0597,1.8591000000000002,0,0.09,0,0.135,3e-4,1.6236,0,0,1.9188,0.09,0.135,1.6236,3e-4,0,0,0,0,8e-4,0.4477,0,0.135,0,0.1131,0,0,0,0,0,0,0,0,3e-4,0,0,1.6236,1.2975,0,0.09,0,0,0,0,0,0,0,0.0597,0,0,0,0,0,0,0,0,0.4477,0,0,0,0,0.1131,0,0,0,0,1.2975,0.09,0,0,0,0,0.1958,0,0,1.6236,0,0,0,0,0.09,0.4477,0,0,0,0,0.0597,0,0,0,0,0,0,1.6236,0,0,0.1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2975,0.1131,0,0,0,0,0,0,0,0,0
frenchguiana_57,frenchguiana,mu1.5k2,1.5,2,12.24,0.61,b,188,16,84,1299,NA,NA,NA,NA,NA,16873387.978142083,NA,NA,NA,NA,NA,606,NA,372,NA,24.96973317791108,NA,NA,47.25,NA,5.609999999999999,294,4869692.62295082,NA,NA,0,0,6,573.4999999999999,NA,353.00000000000006,NA,56,155.68000000000026,2.8145672735051197,1.0141087102321371,46.005274073178654,0.05363036303630382,0.05107526881720415,0.05235281592675399,2,36.9,72,9.5,62.5,-16,318,14.285321620139563,41.15301849323992,0.511241880506785,0.08333333333333334,0.016666666666666666,2,4.5,2,5,40,9,0,0,0,2,0.063,1,1,0.0511,1,4,0.0628,1,0,0,0,7,0.0056,1,139,22.329900000000002,2,4,1.4575,1,0.11410000000000001,23.855800000000002,3,154,19.6335,1.64,0,0,0,0,0,2.6964,0,0,21.273500000000002,0,0,2.6964,0,0,0,0,0,0.0056,0.0511,0,0,0.063,0.0628,0,0,0,0,0,0,0,0,0,0,0,2.6964,1.4575,0,0,0,0,0,0,0,0,0,19.6335,0,0,0,0,0,0,0,0,0.0511,0,0,0,0.063,0.0628,0,0,0,0,1.4575,0,0,0,0,0,19.639100000000003,0,0,2.6964,0,0,0,0,0,0.0511,0,0,0,0,19.6335,0,0.063,0,0.0628,0,0,2.6964,0,0,0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4575,0,3.5079440467265117,2.080480774931715,3.8943647923840223,26.545454545454547,23.73484848484848,21.59090909090909,0.931199692403765,0.49379895968644405,0.8408287619920047
frenchguiana_72,frenchguiana,mu2k2,2,2,16.32,0.61,a,219,13,92.5,1212,NA,NA,NA,NA,NA,11948561.020036433,NA,NA,NA,NA,NA,513,NA,487,NA,35.14158636198495,0.012215698766547321,NA,51.849999999999994,NA,5.1,466.66,5633588.342440803,NA,NA,0,0,6,481.49999999999994,NA,450.90000000000003,NA,90,161.99999999999815,4.598624198611863,1.3285205889193759,46.36452021538475,0.06140350877192993,0.07412731006160157,0.06776540941676576,2,46.108333333333334,67.5,28.5,39,-12,382,8.086578321124325,17.67276537862158,0.6797865316901408,0.125,0,0,2.5,0,7.5,65,3,0,0,0,1,0.0315,1,7,0.3577,1,2,0.1294,1,11,0.32999999999999996,1,2,0.0016,1,106,17.3547,2,11,5.8475,1,0.3892,23.6632,8,132,16.6203,6.3677,0,0.32999999999999996,0,0,0,0.7344,0,0,22.988,0.32999999999999996,0,0.7344,0,0,0,0,0,0.0016,0.3577,0,0,0.0315,0.1294,0,0,0,0,0,0,0,0,0,0,0,0.7344,5.8475,0,0.32999999999999996,0,0,0,0,0,0,0,16.6203,0,0,0,0,0,0,0,0,0.3577,0,0,0,0.0315,0.1294,0,0,0,0,5.8475,0.32999999999999996,0,0,0,0,16.6219,0,0,0.7344,0,0,0,0,0.32999999999999996,0.3577,0,0,0,0,16.6203,0,0.0315,0,0,0,0,0.7344,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8475,0.1294,0,0,0,0,0,0,0,0,0
