predation,site,site_brom.id,functional_group,ord,family,total_biomass,mean_temp,sd_mean_temp
prey,cardoso,cardoso_DEC15,shredder,Diptera,Limoniidae,0.537543859649123,20.725602755074625,2.0820020850039227
prey,cardoso,cardoso_DEC15,shredder,Trichoptera,Calamoceratidae,0.25,20.725602755074625,2.0820020850039227
NA,cardoso,cardoso_DEC15,NA,NA,NA,0.1139240506329112,20.725602755074625,2.0820020850039227
predator,cardoso,cardoso_DEC16,engulfer,Diptera,Corethrellidae,1.071428571428571,20.82276119358209,2.1348903737709226
predator,cardoso,cardoso_DEC16,engulfer,Odonata,Coenagrionidae,4.4612849784457245,20.82276119358209,2.1348903737709226
predator,cardoso,cardoso_DEC16,engulfer,NA,NA,0.22666666666666702,20.82276119358209,2.1348903737709226
predator,cardoso,cardoso_DEC16,piercer,Diptera,Chironomidae,1.8000000000000007,20.82276119358209,2.1348903737709226
predator,cardoso,cardoso_DEC16,piercer,Diptera,Empididae,0.025,20.82276119358209,2.1348903737709226
prey,cardoso,cardoso_DEC16,filter.feeder,Diptera,Culicidae,2.6125,20.82276119358209,2.1348903737709226
prey,cardoso,cardoso_DEC16,gatherer,Diptera,Ceratopogonidae,0.047692307692307714,20.82276119358209,2.1348903737709226
prey,cardoso,cardoso_DEC16,gatherer,Diptera,Chironomidae,11.661244588744596,20.82276119358209,2.1348903737709226
prey,cardoso,cardoso_DEC16,gatherer,Diptera,Ephydridae,0.168,20.82276119358209,2.1348903737709226
prey,cardoso,cardoso_DEC16,gatherer,Diptera,Phoridae,0.0333333333333333,20.82276119358209,2.1348903737709226
prey,cardoso,cardoso_DEC16,gatherer,Diptera,Stratiomyidae,0.1866666666666666,20.82276119358209,2.1348903737709226
prey,cardoso,cardoso_DEC16,gatherer,Haplotaxida,Naididae,0.6265822784810116,20.82276119358209,2.1348903737709226
prey,cardoso,cardoso_DEC16,scraper,Coleoptera,Scirtidae,9,20.82276119358209,2.1348903737709226
prey,cardoso,cardoso_DEC16,scraper,Podocopida,Limnocytheridae,0.0468431771894094,20.82276119358209,2.1348903737709226
prey,cardoso,cardoso_DEC16,shredder,Diptera,Limoniidae,5.912982456140353,20.82276119358209,2.1348903737709226
NA,cardoso,cardoso_DEC16,NA,Diptera,NA,0.158823529411765,20.82276119358209,2.1348903737709226
NA,cardoso,cardoso_DEC16,NA,NA,NA,0.39873417721518917,20.82276119358209,2.1348903737709226
predator,cardoso,cardoso_DEC17,engulfer,Diptera,Corethrellidae,0.5714285714285712,20.934653654328358,2.0329746764913446
predator,cardoso,cardoso_DEC17,engulfer,Odonata,Coenagrionidae,0.42972048270760205,20.934653654328358,2.0329746764913446
predator,cardoso,cardoso_DEC17,engulfer,NA,NA,0.680000000000001,20.934653654328358,2.0329746764913446
predator,cardoso,cardoso_DEC17,piercer,Diptera,Ceratopogonidae,0.0384615384615384,20.934653654328358,2.0329746764913446
predator,cardoso,cardoso_DEC17,piercer,Diptera,Chironomidae,0.5000000000000002,20.934653654328358,2.0329746764913446
prey,cardoso,cardoso_DEC17,filter.feeder,Diptera,Culicidae,3.5625,20.934653654328358,2.0329746764913446
prey,cardoso,cardoso_DEC17,gatherer,Diptera,Ceratopogonidae,0.2533333333333334,20.934653654328358,2.0329746764913446
prey,cardoso,cardoso_DEC17,gatherer,Diptera,Chironomidae,8.860919913419918,20.934653654328358,2.0329746764913446
prey,cardoso,cardoso_DEC17,gatherer,Diptera,Ephydridae,0.624,20.934653654328358,2.0329746764913446
prey,cardoso,cardoso_DEC17,gatherer,Diptera,Psychodidae,0.028571428571428602,20.934653654328358,2.0329746764913446
prey,cardoso,cardoso_DEC17,gatherer,Diptera,Stratiomyidae,0.7466666666666664,20.934653654328358,2.0329746764913446
prey,cardoso,cardoso_DEC17,gatherer,Haplotaxida,Naididae,1.9367088607594902,20.934653654328358,2.0329746764913446
prey,cardoso,cardoso_DEC17,scraper,Coleoptera,Scirtidae,19.349999999999998,20.934653654328358,2.0329746764913446
prey,cardoso,cardoso_DEC17,shredder,Diptera,Limoniidae,2.150175438596492,20.934653654328358,2.0329746764913446
prey,cardoso,cardoso_DEC17,shredder,Diptera,Tipulidae,1.075087719298246,20.934653654328358,2.0329746764913446
NA,cardoso,cardoso_DEC17,NA,NA,NA,0.2278481012658224,20.934653654328358,2.0329746764913446
predator,cardoso,cardoso_DEC21,engulfer,Diptera,Corethrellidae,3.0714285714285694,20.797752309701494,2.171886331145373
predator,cardoso,cardoso_DEC21,engulfer,Odonata,Coenagrionidae,3.3113977814863564,20.797752309701494,2.171886331145373
predator,cardoso,cardoso_DEC21,piercer,Diptera,Ceratopogonidae,0.0384615384615384,20.797752309701494,2.171886331145373
predator,cardoso,cardoso_DEC21,piercer,Diptera,Chironomidae,0.6400000000000003,20.797752309701494,2.171886331145373
prey,cardoso,cardoso_DEC21,filter.feeder,Diptera,Culicidae,3.325,20.797752309701494,2.171886331145373
prey,cardoso,cardoso_DEC21,gatherer,Diptera,Ceratopogonidae,0.00769230769230769,20.797752309701494,2.171886331145373
prey,cardoso,cardoso_DEC21,gatherer,Diptera,Chironomidae,6.844426406926411,20.797752309701494,2.171886331145373
prey,cardoso,cardoso_DEC21,gatherer,Diptera,Ephydridae,0.24000000000000002,20.797752309701494,2.171886331145373
prey,cardoso,cardoso_DEC21,scraper,Coleoptera,Scirtidae,6.300000000000001,20.797752309701494,2.171886331145373
prey,cardoso,cardoso_DEC21,shredder,Trichoptera,Calamoceratidae,0.25,20.797752309701494,2.171886331145373
predator,cardoso,cardoso_DEC22,engulfer,Diptera,Corethrellidae,0.4285714285714283,21.175349215223882,2.027186391661893
predator,cardoso,cardoso_DEC22,piercer,Diptera,Ceratopogonidae,0.096153846153846,21.175349215223882,2.027186391661893
predator,cardoso,cardoso_DEC22,piercer,Diptera,Chironomidae,1.1266666666666674,21.175349215223882,2.027186391661893
prey,cardoso,cardoso_DEC22,filter.feeder,Diptera,Culicidae,2.0187500000000003,21.175349215223882,2.027186391661893
prey,cardoso,cardoso_DEC22,gatherer,Diptera,Ceratopogonidae,0.10769230769230774,21.175349215223882,2.027186391661893
prey,cardoso,cardoso_DEC22,gatherer,Diptera,Chironomidae,4.405541125541129,21.175349215223882,2.027186391661893
prey,cardoso,cardoso_DEC22,gatherer,Diptera,Ephydridae,0.096,21.175349215223882,2.027186391661893
prey,cardoso,cardoso_DEC22,gatherer,Diptera,Psychodidae,0.2571428571428574,21.175349215223882,2.027186391661893
prey,cardoso,cardoso_DEC22,gatherer,Haplotaxida,Naididae,0.4556962025316448,21.175349215223882,2.027186391661893
prey,cardoso,cardoso_DEC22,scraper,Coleoptera,Scirtidae,13.049999999999999,21.175349215223882,2.027186391661893
prey,cardoso,cardoso_DEC22,shredder,Diptera,Limoniidae,2.687719298245615,21.175349215223882,2.027186391661893
predator,cardoso,cardoso_DEC23,engulfer,Diptera,Corethrellidae,0.2857142857142856,20.95335820910448,2.006441153842947
predator,cardoso,cardoso_DEC23,engulfer,Odonata,Coenagrionidae,3.3113977814863564,20.95335820910448,2.006441153842947
predator,cardoso,cardoso_DEC23,engulfer,NA,NA,0.22666666666666702,20.95335820910448,2.006441153842947
predator,cardoso,cardoso_DEC23,piercer,Diptera,Chironomidae,1.5533333333333341,20.95335820910448,2.006441153842947
predator,cardoso,cardoso_DEC23,piercer,Diptera,Empididae,0.15000000000000002,20.95335820910448,2.006441153842947
prey,cardoso,cardoso_DEC23,filter.feeder,Diptera,Culicidae,1.6625,20.95335820910448,2.006441153842947
prey,cardoso,cardoso_DEC23,gatherer,Diptera,Ceratopogonidae,0.10256410256410256,20.95335820910448,2.006441153842947
prey,cardoso,cardoso_DEC23,gatherer,Diptera,Chironomidae,6.745357142857148,20.95335820910448,2.006441153842947
prey,cardoso,cardoso_DEC23,gatherer,Diptera,Ephydridae,0.24000000000000002,20.95335820910448,2.006441153842947
prey,cardoso,cardoso_DEC23,gatherer,Diptera,Stratiomyidae,0.0933333333333333,20.95335820910448,2.006441153842947
prey,cardoso,cardoso_DEC23,gatherer,Haplotaxida,Naididae,0.6835443037974671,20.95335820910448,2.006441153842947
prey,cardoso,cardoso_DEC23,scraper,Coleoptera,Scirtidae,11.25,20.95335820910448,2.006441153842947
prey,cardoso,cardoso_DEC23,shredder,Diptera,Limoniidae,3.762807017543861,20.95335820910448,2.006441153842947
prey,cardoso,cardoso_DEC23,shredder,Trichoptera,Calamoceratidae,0.25,20.95335820910448,2.006441153842947
NA,cardoso,cardoso_DEC23,NA,NA,NA,0.1139240506329112,20.95335820910448,2.006441153842947
predator,cardoso,cardoso_DEC24,engulfer,Coleoptera,Dytiscidae,0.16666666666666702,NA,NA
predator,cardoso,cardoso_DEC24,engulfer,Diptera,Corethrellidae,0.5714285714285712,NA,NA
predator,cardoso,cardoso_DEC24,piercer,Diptera,Chironomidae,1.1666666666666672,NA,NA
predator,cardoso,cardoso_DEC24,piercer,Diptera,Empididae,0.025,NA,NA
prey,cardoso,cardoso_DEC24,filter.feeder,Diptera,Culicidae,0.11875,NA,NA
prey,cardoso,cardoso_DEC24,gatherer,Diptera,Ceratopogonidae,0.07602564102564105,NA,NA
prey,cardoso,cardoso_DEC24,gatherer,Diptera,Chironomidae,4.617727272727277,NA,NA
prey,cardoso,cardoso_DEC24,gatherer,Diptera,Ephydridae,0.048,NA,NA
prey,cardoso,cardoso_DEC24,gatherer,Diptera,Psychodidae,0.028571428571428602,NA,NA
prey,cardoso,cardoso_DEC24,gatherer,Diptera,Stratiomyidae,0.0933333333333333,NA,NA
prey,cardoso,cardoso_DEC24,gatherer,Haplotaxida,Naididae,0.1139240506329112,NA,NA
prey,cardoso,cardoso_DEC24,scraper,Coleoptera,Scirtidae,14.85,NA,NA
prey,cardoso,cardoso_DEC24,scraper,Podocopida,Limnocytheridae,0.46843177189409396,NA,NA
prey,cardoso,cardoso_DEC24,shredder,Diptera,Limoniidae,0.537543859649123,NA,NA
NA,cardoso,cardoso_DEC24,NA,NA,NA,0.1139240506329112,NA,NA
predator,cardoso,cardoso_DEC25,engulfer,Coleoptera,Dytiscidae,2.153333333333334,21.194292958208955,2.1025742824419704
predator,cardoso,cardoso_DEC25,engulfer,Diptera,Corethrellidae,4.214285714285712,21.194292958208955,2.1025742824419704
predator,cardoso,cardoso_DEC25,engulfer,Odonata,Coenagrionidae,4.031564495738122,21.194292958208955,2.1025742824419704
predator,cardoso,cardoso_DEC25,engulfer,NA,NA,12.92000000000002,21.194292958208955,2.1025742824419704
predator,cardoso,cardoso_DEC25,piercer,Coleoptera,Hydrophilidae,6.2,21.194292958208955,2.1025742824419704
predator,cardoso,cardoso_DEC25,piercer,Diptera,Ceratopogonidae,0.1538461538461536,21.194292958208955,2.1025742824419704
predator,cardoso,cardoso_DEC25,piercer,Diptera,Chironomidae,1.0133333333333336,21.194292958208955,2.1025742824419704
predator,cardoso,cardoso_DEC25,piercer,Diptera,Empididae,0.025,21.194292958208955,2.1025742824419704
prey,cardoso,cardoso_DEC25,filter.feeder,Diptera,Culicidae,2.415073529411765,21.194292958208955,2.1025742824419704
prey,cardoso,cardoso_DEC25,gatherer,Diptera,Ceratopogonidae,0.16602564102564102,21.194292958208955,2.1025742824419704
prey,cardoso,cardoso_DEC25,gatherer,Diptera,Chironomidae,5.66399350649351,21.194292958208955,2.1025742824419704
prey,cardoso,cardoso_DEC25,gatherer,Diptera,Ephydridae,0.216,21.194292958208955,2.1025742824419704
prey,cardoso,cardoso_DEC25,gatherer,Diptera,Stratiomyidae,0.6533333333333331,21.194292958208955,2.1025742824419704
prey,cardoso,cardoso_DEC25,gatherer,Haplotaxida,Naididae,0.9683544303797451,21.194292958208955,2.1025742824419704
prey,cardoso,cardoso_DEC25,piercer,Diptera,Cecidomyiidae,0.1866666666666666,21.194292958208955,2.1025742824419704
prey,cardoso,cardoso_DEC25,scraper,Coleoptera,Scirtidae,20.7,21.194292958208955,2.1025742824419704
prey,cardoso,cardoso_DEC25,scraper,Podocopida,Limnocytheridae,0.0468431771894094,21.194292958208955,2.1025742824419704
prey,cardoso,cardoso_DEC25,shredder,Diptera,Limoniidae,1.075087719298246,21.194292958208955,2.1025742824419704
prey,cardoso,cardoso_DEC25,shredder,Trichoptera,Calamoceratidae,0.25,21.194292958208955,2.1025742824419704
predator,cardoso,cardoso_DEC28,engulfer,Diptera,Corethrellidae,0.1428571428571428,20.95664534447761,2.112894352307035
predator,cardoso,cardoso_DEC28,engulfer,Odonata,Coenagrionidae,3.7915089243208673,20.95664534447761,2.112894352307035
predator,cardoso,cardoso_DEC28,piercer,Diptera,Ceratopogonidae,0.0384615384615384,20.95664534447761,2.112894352307035
predator,cardoso,cardoso_DEC28,piercer,Diptera,Chironomidae,1.0600000000000007,20.95664534447761,2.112894352307035
predator,cardoso,cardoso_DEC28,piercer,Diptera,Tabanidae,14.3,20.95664534447761,2.112894352307035
prey,cardoso,cardoso_DEC28,filter.feeder,Diptera,Culicidae,3.8000000000000003,20.95664534447761,2.112894352307035
prey,cardoso,cardoso_DEC28,gatherer,Diptera,Ceratopogonidae,0.07756410256410254,20.95664534447761,2.112894352307035
prey,cardoso,cardoso_DEC28,gatherer,Diptera,Chironomidae,8.554556913674565,20.95664534447761,2.112894352307035
prey,cardoso,cardoso_DEC28,gatherer,Diptera,Psychodidae,0.028571428571428602,20.95664534447761,2.112894352307035
prey,cardoso,cardoso_DEC28,gatherer,Diptera,Syrphidae,26.4,20.95664534447761,2.112894352307035
prey,cardoso,cardoso_DEC28,gatherer,Haplotaxida,Naididae,0.7405063291139228,20.95664534447761,2.112894352307035
prey,cardoso,cardoso_DEC28,scraper,Coleoptera,Scirtidae,9.45,20.95664534447761,2.112894352307035
prey,cardoso,cardoso_DEC28,shredder,Diptera,Limoniidae,0.537543859649123,20.95664534447761,2.112894352307035
prey,cardoso,cardoso_DEC28,shredder,Trichoptera,Calamoceratidae,0.25,20.95664534447761,2.112894352307035
NA,cardoso,cardoso_DEC28,NA,NA,NA,0.284810126582278,20.95664534447761,2.112894352307035
predator,cardoso,cardoso_DEC31,engulfer,Diptera,Corethrellidae,1.2142857142857137,20.756577688507463,2.139255340784248
predator,cardoso,cardoso_DEC31,engulfer,Odonata,Coenagrionidae,4.031564495738122,20.756577688507463,2.139255340784248
predator,cardoso,cardoso_DEC31,engulfer,NA,NA,0.680000000000001,20.756577688507463,2.139255340784248
predator,cardoso,cardoso_DEC31,piercer,Diptera,Chironomidae,0.49333333333333357,20.756577688507463,2.139255340784248
predator,cardoso,cardoso_DEC31,piercer,Diptera,Empididae,0.2,20.756577688507463,2.139255340784248
prey,cardoso,cardoso_DEC31,filter.feeder,Diptera,Culicidae,1.30625,20.756577688507463,2.139255340784248
prey,cardoso,cardoso_DEC31,gatherer,Diptera,Ceratopogonidae,0.01666666666666666,20.756577688507463,2.139255340784248
prey,cardoso,cardoso_DEC31,gatherer,Diptera,Chironomidae,6.2500814871403145,20.756577688507463,2.139255340784248
prey,cardoso,cardoso_DEC31,gatherer,Diptera,Ephydridae,0.456,20.756577688507463,2.139255340784248
prey,cardoso,cardoso_DEC31,gatherer,Diptera,Stratiomyidae,0.0933333333333333,20.756577688507463,2.139255340784248
prey,cardoso,cardoso_DEC31,gatherer,Haplotaxida,Naididae,0.0569620253164556,20.756577688507463,2.139255340784248
prey,cardoso,cardoso_DEC31,scraper,Coleoptera,Scirtidae,17.1,20.756577688507463,2.139255340784248
prey,cardoso,cardoso_DEC31,shredder,Diptera,Limoniidae,1.075087719298246,20.756577688507463,2.139255340784248
prey,cardoso,cardoso_DEC31,shredder,Diptera,Tipulidae,2.150175438596492,20.756577688507463,2.139255340784248
prey,cardoso,cardoso_DEC31,shredder,Trichoptera,Calamoceratidae,0.25,20.756577688507463,2.139255340784248
NA,cardoso,cardoso_DEC31,NA,Diptera,NA,0.2799999999999999,20.756577688507463,2.139255340784248
predator,cardoso,cardoso_DEC32,engulfer,Diptera,Corethrellidae,0.2857142857142856,20.578406047313432,2.139151424049934
predator,cardoso,cardoso_DEC32,engulfer,Odonata,Coenagrionidae,3.7915089243208673,20.578406047313432,2.139151424049934
predator,cardoso,cardoso_DEC32,engulfer,NA,NA,2.720000000000004,20.578406047313432,2.139151424049934
predator,cardoso,cardoso_DEC32,piercer,Diptera,Ceratopogonidae,0.1730769230769228,20.578406047313432,2.139151424049934
predator,cardoso,cardoso_DEC32,piercer,Diptera,Chironomidae,0.4666666666666669,20.578406047313432,2.139151424049934
predator,cardoso,cardoso_DEC32,piercer,Diptera,Empididae,0.05,20.578406047313432,2.139151424049934
prey,cardoso,cardoso_DEC32,filter.feeder,Diptera,Culicidae,3.0875000000000004,20.578406047313432,2.139151424049934
prey,cardoso,cardoso_DEC32,gatherer,Diptera,Ceratopogonidae,0.08474358974358975,20.578406047313432,2.139151424049934
prey,cardoso,cardoso_DEC32,gatherer,Diptera,Chironomidae,7.09695378151261,20.578406047313432,2.139151424049934
prey,cardoso,cardoso_DEC32,gatherer,Diptera,Ephydridae,0.36000000000000004,20.578406047313432,2.139151424049934
prey,cardoso,cardoso_DEC32,gatherer,Diptera,Syrphidae,26.4,20.578406047313432,2.139151424049934
prey,cardoso,cardoso_DEC32,gatherer,Haplotaxida,Naididae,0.6265822784810116,20.578406047313432,2.139151424049934
prey,cardoso,cardoso_DEC32,scraper,Coleoptera,Scirtidae,15.299999999999999,20.578406047313432,2.139151424049934
prey,cardoso,cardoso_DEC32,scraper,Podocopida,Limnocytheridae,0.42158859470468457,20.578406047313432,2.139151424049934
prey,cardoso,cardoso_DEC32,shredder,Diptera,Limoniidae,3.225263157894738,20.578406047313432,2.139151424049934
prey,cardoso,cardoso_DEC32,shredder,Diptera,Tipulidae,0.537543859649123,20.578406047313432,2.139151424049934
NA,cardoso,cardoso_DEC32,NA,NA,NA,0.1139240506329112,20.578406047313432,2.139151424049934
predator,cardoso,cardoso_DEC34,engulfer,Diptera,Corethrellidae,1.3571428571428565,21.00493070328358,2.199548920500582
predator,cardoso,cardoso_DEC34,engulfer,Odonata,Coenagrionidae,3.5291495276930345,21.00493070328358,2.199548920500582
predator,cardoso,cardoso_DEC34,piercer,Diptera,Chironomidae,0.7400000000000004,21.00493070328358,2.199548920500582
predator,cardoso,cardoso_DEC34,piercer,Diptera,Tabanidae,14.3,21.00493070328358,2.199548920500582
prey,cardoso,cardoso_DEC34,filter.feeder,Diptera,Culicidae,0.475,21.00493070328358,2.199548920500582
prey,cardoso,cardoso_DEC34,gatherer,Diptera,Ceratopogonidae,0.00666666666666667,21.00493070328358,2.199548920500582
prey,cardoso,cardoso_DEC34,gatherer,Diptera,Chironomidae,8.530422077922083,21.00493070328358,2.199548920500582
prey,cardoso,cardoso_DEC34,gatherer,Diptera,Ephydridae,0.216,21.00493070328358,2.199548920500582
prey,cardoso,cardoso_DEC34,gatherer,Diptera,Psychodidae,0.057142857142857204,21.00493070328358,2.199548920500582
prey,cardoso,cardoso_DEC34,gatherer,Diptera,Stratiomyidae,0.0933333333333333,21.00493070328358,2.199548920500582
prey,cardoso,cardoso_DEC34,gatherer,Haplotaxida,Naididae,0.9113924050632896,21.00493070328358,2.199548920500582
prey,cardoso,cardoso_DEC34,piercer,Diptera,Cecidomyiidae,0.0933333333333333,21.00493070328358,2.199548920500582
prey,cardoso,cardoso_DEC34,scraper,Coleoptera,Scirtidae,11.700000000000001,21.00493070328358,2.199548920500582
prey,cardoso,cardoso_DEC34,shredder,Diptera,Limoniidae,1.075087719298246,21.00493070328358,2.199548920500582
prey,cardoso,cardoso_DEC34,shredder,Trichoptera,Calamoceratidae,0.25,21.00493070328358,2.199548920500582
NA,cardoso,cardoso_DEC34,NA,NA,NA,0.0569620253164556,21.00493070328358,2.199548920500582
predator,cardoso,cardoso_DEC35,engulfer,Diptera,Corethrellidae,1.3571428571428565,20.968451014776118,2.004720215471523
predator,cardoso,cardoso_DEC35,engulfer,Odonata,Coenagrionidae,3.3113977814863564,20.968451014776118,2.004720215471523
predator,cardoso,cardoso_DEC35,engulfer,NA,NA,0.45333333333333403,20.968451014776118,2.004720215471523
predator,cardoso,cardoso_DEC35,piercer,Diptera,Chironomidae,0.8400000000000005,20.968451014776118,2.004720215471523
predator,cardoso,cardoso_DEC35,piercer,Diptera,Empididae,0.15000000000000002,20.968451014776118,2.004720215471523
prey,cardoso,cardoso_DEC35,filter.feeder,Diptera,Culicidae,0.35624999999999996,20.968451014776118,2.004720215471523
prey,cardoso,cardoso_DEC35,gatherer,Diptera,Ceratopogonidae,0.07179487179487179,20.968451014776118,2.004720215471523
prey,cardoso,cardoso_DEC35,gatherer,Diptera,Chironomidae,1.9945562770562788,20.968451014776118,2.004720215471523
prey,cardoso,cardoso_DEC35,gatherer,Diptera,Ephydridae,0.024,20.968451014776118,2.004720215471523
prey,cardoso,cardoso_DEC35,gatherer,Haplotaxida,Naididae,1.1962025316455676,20.968451014776118,2.004720215471523
prey,cardoso,cardoso_DEC35,scraper,Coleoptera,Scirtidae,6.3,20.968451014776118,2.004720215471523
prey,cardoso,cardoso_DEC35,scraper,Podocopida,Limnocytheridae,0.0468431771894094,20.968451014776118,2.004720215471523
prey,cardoso,cardoso_DEC35,shredder,Diptera,Limoniidae,2.687719298245615,20.968451014776118,2.004720215471523
prey,cardoso,cardoso_DEC35,shredder,Trichoptera,Calamoceratidae,0.25,20.968451014776118,2.004720215471523
NA,cardoso,cardoso_DEC35,NA,NA,NA,0.0569620253164556,20.968451014776118,2.004720215471523
predator,cardoso,cardoso_DEC36,engulfer,Diptera,Corethrellidae,2.7857142857142843,20.610409491044777,1.9959611662633123
predator,cardoso,cardoso_DEC36,engulfer,Odonata,Coenagrionidae,3.849499694120188,20.610409491044777,1.9959611662633123
predator,cardoso,cardoso_DEC36,engulfer,Odonata,NA,0.6706042677372979,20.610409491044777,1.9959611662633123
predator,cardoso,cardoso_DEC36,engulfer,NA,NA,0.680000000000001,20.610409491044777,1.9959611662633123
predator,cardoso,cardoso_DEC36,piercer,Diptera,Ceratopogonidae,0.0384615384615384,20.610409491044777,1.9959611662633123
predator,cardoso,cardoso_DEC36,piercer,Diptera,Chironomidae,0.9400000000000005,20.610409491044777,1.9959611662633123
predator,cardoso,cardoso_DEC36,piercer,Diptera,Empididae,0.025,20.610409491044777,1.9959611662633123
prey,cardoso,cardoso_DEC36,filter.feeder,Diptera,Culicidae,2.49375,20.610409491044777,1.9959611662633123
prey,cardoso,cardoso_DEC36,gatherer,Diptera,Ceratopogonidae,0.00833333333333333,20.610409491044777,1.9959611662633123
prey,cardoso,cardoso_DEC36,gatherer,Diptera,Chironomidae,15.290075757575767,20.610409491044777,1.9959611662633123
prey,cardoso,cardoso_DEC36,gatherer,Diptera,Ephydridae,0.2106666666666666,20.610409491044777,1.9959611662633123
prey,cardoso,cardoso_DEC36,gatherer,Diptera,Psychodidae,0.285714285714286,20.610409491044777,1.9959611662633123
prey,cardoso,cardoso_DEC36,gatherer,Haplotaxida,Naididae,0.17088607594936678,20.610409491044777,1.9959611662633123
prey,cardoso,cardoso_DEC36,scraper,Coleoptera,Scirtidae,27.9,20.610409491044777,1.9959611662633123
prey,cardoso,cardoso_DEC36,shredder,Diptera,Limoniidae,3.762807017543861,20.610409491044777,1.9959611662633123
NA,cardoso,cardoso_DEC36,NA,Diptera,NA,0.0933333333333333,20.610409491044777,1.9959611662633123
predator,cardoso,cardoso_DEC38,engulfer,Coleoptera,Dytiscidae,1.82,20.758228090149252,2.0467501031763753
predator,cardoso,cardoso_DEC38,engulfer,Diptera,Corethrellidae,2.214285714285713,20.758228090149252,2.0467501031763753
predator,cardoso,cardoso_DEC38,engulfer,Odonata,Coenagrionidae,3.5291495276930345,20.758228090149252,2.0467501031763753
predator,cardoso,cardoso_DEC38,piercer,Diptera,Ceratopogonidae,0.0769230769230768,20.758228090149252,2.0467501031763753
predator,cardoso,cardoso_DEC38,piercer,Diptera,Chironomidae,1.2133333333333338,20.758228090149252,2.0467501031763753
predator,cardoso,cardoso_DEC38,piercer,Diptera,Empididae,0.1,20.758228090149252,2.0467501031763753
predator,cardoso,cardoso_DEC38,piercer,Diptera,Tabanidae,28.6,20.758228090149252,2.0467501031763753
prey,cardoso,cardoso_DEC38,filter.feeder,Diptera,Culicidae,1.78125,20.758228090149252,2.0467501031763753
prey,cardoso,cardoso_DEC38,gatherer,Diptera,Ceratopogonidae,0.01666666666666666,20.758228090149252,2.0467501031763753
prey,cardoso,cardoso_DEC38,gatherer,Diptera,Chironomidae,2.1519786096256697,20.758228090149252,2.0467501031763753
prey,cardoso,cardoso_DEC38,gatherer,Diptera,Ephydridae,0.07200000000000001,20.758228090149252,2.0467501031763753
prey,cardoso,cardoso_DEC38,gatherer,Diptera,Psychodidae,0.028571428571428602,20.758228090149252,2.0467501031763753
prey,cardoso,cardoso_DEC38,gatherer,Haplotaxida,Naididae,0.6265822784810116,20.758228090149252,2.0467501031763753
prey,cardoso,cardoso_DEC38,scraper,Coleoptera,Scirtidae,18.9,20.758228090149252,2.0467501031763753
prey,cardoso,cardoso_DEC38,shredder,Diptera,Limoniidae,4.837894736842107,20.758228090149252,2.0467501031763753
NA,cardoso,cardoso_DEC38,NA,NA,NA,0.0569620253164556,20.758228090149252,2.0467501031763753
predator,cardoso,cardoso_DEC39,engulfer,Coleoptera,Dytiscidae,1.82,21.029228855671644,2.018515213969717
predator,cardoso,cardoso_DEC39,engulfer,Diptera,Corethrellidae,2.7857142857142847,21.029228855671644,2.018515213969717
predator,cardoso,cardoso_DEC39,engulfer,Odonata,Coenagrionidae,3.3113977814863564,21.029228855671644,2.018515213969717
predator,cardoso,cardoso_DEC39,engulfer,NA,NA,0.22666666666666702,21.029228855671644,2.018515213969717
predator,cardoso,cardoso_DEC39,piercer,Diptera,Ceratopogonidae,0.057692307692307605,21.029228855671644,2.018515213969717
predator,cardoso,cardoso_DEC39,piercer,Diptera,Chironomidae,1.2066666666666672,21.029228855671644,2.018515213969717
predator,cardoso,cardoso_DEC39,piercer,Diptera,Empididae,0.07500000000000001,21.029228855671644,2.018515213969717
prey,cardoso,cardoso_DEC39,filter.feeder,Diptera,Culicidae,3.3650735294117653,21.029228855671644,2.018515213969717
prey,cardoso,cardoso_DEC39,gatherer,Diptera,Ceratopogonidae,0.3310256410256412,21.029228855671644,2.018515213969717
prey,cardoso,cardoso_DEC39,gatherer,Diptera,Chironomidae,12.562272727272735,21.029228855671644,2.018515213969717
prey,cardoso,cardoso_DEC39,gatherer,Diptera,Ephydridae,0.12000000000000001,21.029228855671644,2.018515213969717
prey,cardoso,cardoso_DEC39,gatherer,Diptera,Stratiomyidae,0.6533333333333331,21.029228855671644,2.018515213969717
prey,cardoso,cardoso_DEC39,gatherer,Haplotaxida,Naididae,0.9113924050632896,21.029228855671644,2.018515213969717
prey,cardoso,cardoso_DEC39,scraper,Coleoptera,Scirtidae,31.5,21.029228855671644,2.018515213969717
prey,cardoso,cardoso_DEC39,scraper,Podocopida,Limnocytheridae,0.6558044806517316,21.029228855671644,2.018515213969717
prey,cardoso,cardoso_DEC39,shredder,Diptera,Limoniidae,1.612631578947369,21.029228855671644,2.018515213969717
prey,cardoso,cardoso_DEC39,shredder,Trichoptera,Calamoceratidae,0.25,21.029228855671644,2.018515213969717
NA,cardoso,cardoso_DEC39,NA,NA,NA,0.6835443037974671,21.029228855671644,2.018515213969717
predator,cardoso,cardoso_DEC40,engulfer,Diptera,Corethrellidae,1.1428571428571423,21.05512615492537,2.21622295223035
predator,cardoso,cardoso_DEC40,engulfer,Odonata,Coenagrionidae,3.5514533529036116,21.05512615492537,2.21622295223035
predator,cardoso,cardoso_DEC40,engulfer,NA,NA,1.8133333333333361,21.05512615492537,2.21622295223035
